dataset,subgroup_kind,subgroup_value,group_id,panel_label,analysis_structure,summary_view,horizon_year,interpretation_tier,interpretation_note,support_tier_standard,support_display_group,support_display_label,n_total,instability_marker,total_eligible_n,eligible_site_count,dominant_site,dominant_site_n,dominant_site_fraction,site_dominance_status,site_dominance_note,site_dominance_warning_flag,site_dominance_warning_note,completeness_plot_status,completeness_plot_note,completeness_plot_alpha,completeness_plot_masked,percentage_method_plot,CCI_plot,SPT_plot,preferred_for_reporting,reporting_priority,reporting_preference_note,metric_name,metric_value,metric_scope
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,single_site,remission_sensitive,1,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,54,stable_enough,NA,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,stable,Displayed without masking.,1,FALSE,0.8297872340425532,0.8854216784658735,0.9028936752734208,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,CCI,0.8854216784658735,horizon_level
merged,sex,Female,merged__sex__Female,merged | Sex = Female,site_adjusted,remission_sensitive,10,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,92,no_risk_set,23,1,SNU,23,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,masked_no_risk_set,Masked in completeness plot because the risk set is zero at this horizon.,0,TRUE,NA,NA,NA,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,risk_set_fraction,0,horizon_level
merged,sex,Female,merged__sex__Female,merged | Sex = Female,site_adjusted,remission_sensitive,10,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,92,no_risk_set,23,1,SNU,23,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,masked_no_risk_set,Masked in completeness plot because the risk set is zero at this horizon.,0,TRUE,NA,NA,NA,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,risk_set_n,0,horizon_level
merged,sex,Female,merged__sex__Female,merged | Sex = Female,site_adjusted,transition_only,1,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,92,stable_enough,82,2,SNU,60,0.7317073170731707,multi_site_balanced,Eligible subjects remain distributed across multiple sites without a dominant-site warning.,FALSE,No merged site-dominance warning because eligible subjects remain distributed across multiple sites.,stable,Displayed without masking.,1,FALSE,0.8780487804878049,0.9253380151676952,0.9311363750187811,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,CCI,0.9253380151676952,horizon_level
merged,sex,Female,merged__sex__Female,merged | Sex = Female,site_adjusted,transition_only,1,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,92,stable_enough,82,2,SNU,60,0.7317073170731707,multi_site_balanced,Eligible subjects remain distributed across multiple sites without a dominant-site warning.,FALSE,No merged site-dominance warning because eligible subjects remain distributed across multiple sites.,stable,Displayed without masking.,1,FALSE,0.8780487804878049,0.9253380151676952,0.9311363750187811,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,SPT,0.9311363750187811,horizon_level
merged,sex,Female,merged__sex__Female,merged | Sex = Female,site_adjusted,transition_only,1,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,92,stable_enough,82,2,SNU,60,0.7317073170731707,multi_site_balanced,Eligible subjects remain distributed across multiple sites without a dominant-site warning.,FALSE,No merged site-dominance warning because eligible subjects remain distributed across multiple sites.,stable,Displayed without masking.,1,FALSE,0.8780487804878049,0.9253380151676952,0.9311363750187811,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,cumulative_censoring_n,19,horizon_level
merged,sex,Female,merged__sex__Female,merged | Sex = Female,site_adjusted,transition_only,1,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,92,stable_enough,82,2,SNU,60,0.7317073170731707,multi_site_balanced,Eligible subjects remain distributed across multiple sites without a dominant-site warning.,FALSE,No merged site-dominance warning because eligible subjects remain distributed across multiple sites.,stable,Displayed without masking.,1,FALSE,0.8780487804878049,0.9253380151676952,0.9311363750187811,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,cumulative_censoring_prop,0.20652173913043478,horizon_level
merged,sex,Female,merged__sex__Female,merged | Sex = Female,site_adjusted,transition_only,1,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,92,stable_enough,82,2,SNU,60,0.7317073170731707,multi_site_balanced,Eligible subjects remain distributed across multiple sites without a dominant-site warning.,FALSE,No merged site-dominance warning because eligible subjects remain distributed across multiple sites.,stable,Displayed without masking.,1,FALSE,0.8780487804878049,0.9253380151676952,0.9311363750187811,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,cumulative_eventlike_n,9,horizon_level
merged,sex,Female,merged__sex__Female,merged | Sex = Female,site_adjusted,transition_only,1,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,92,stable_enough,82,2,SNU,60,0.7317073170731707,multi_site_balanced,Eligible subjects remain distributed across multiple sites without a dominant-site warning.,FALSE,No merged site-dominance warning because eligible subjects remain distributed across multiple sites.,stable,Displayed without masking.,1,FALSE,0.8780487804878049,0.9253380151676952,0.9311363750187811,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,cumulative_eventlike_prop,0.09782608695652174,horizon_level
merged,sex,Female,merged__sex__Female,merged | Sex = Female,site_adjusted,transition_only,1,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,92,stable_enough,82,2,SNU,60,0.7317073170731707,multi_site_balanced,Eligible subjects remain distributed across multiple sites without a dominant-site warning.,FALSE,No merged site-dominance warning because eligible subjects remain distributed across multiple sites.,stable,Displayed without masking.,1,FALSE,0.8780487804878049,0.9253380151676952,0.9311363750187811,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,cumulative_remission_n,1,horizon_level
merged,sex,Female,merged__sex__Female,merged | Sex = Female,site_adjusted,transition_only,1,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,92,stable_enough,82,2,SNU,60,0.7317073170731707,multi_site_balanced,Eligible subjects remain distributed across multiple sites without a dominant-site warning.,FALSE,No merged site-dominance warning because eligible subjects remain distributed across multiple sites.,stable,Displayed without masking.,1,FALSE,0.8780487804878049,0.9253380151676952,0.9311363750187811,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,cumulative_remission_prop,0.010869565217391304,horizon_level
merged,sex,Female,merged__sex__Female,merged | Sex = Female,site_adjusted,transition_only,1,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,92,stable_enough,82,2,SNU,60,0.7317073170731707,multi_site_balanced,Eligible subjects remain distributed across multiple sites without a dominant-site warning.,FALSE,No merged site-dominance warning because eligible subjects remain distributed across multiple sites.,stable,Displayed without masking.,1,FALSE,0.8780487804878049,0.9253380151676952,0.9311363750187811,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,cumulative_right_censoring_n,18,horizon_level
merged,sex,Female,merged__sex__Female,merged | Sex = Female,site_adjusted,transition_only,1,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,92,stable_enough,82,2,SNU,60,0.7317073170731707,multi_site_balanced,Eligible subjects remain distributed across multiple sites without a dominant-site warning.,FALSE,No merged site-dominance warning because eligible subjects remain distributed across multiple sites.,stable,Displayed without masking.,1,FALSE,0.8780487804878049,0.9253380151676952,0.9311363750187811,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,cumulative_right_censoring_prop,0.1956521739130435,horizon_level
merged,sex,Female,merged__sex__Female,merged | Sex = Female,site_adjusted,transition_only,1,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,92,stable_enough,82,2,SNU,60,0.7317073170731707,multi_site_balanced,Eligible subjects remain distributed across multiple sites without a dominant-site warning.,FALSE,No merged site-dominance warning because eligible subjects remain distributed across multiple sites.,stable,Displayed without masking.,1,FALSE,0.8780487804878049,0.9253380151676952,0.9311363750187811,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,cumulative_transition_n,9,horizon_level
merged,sex,Female,merged__sex__Female,merged | Sex = Female,site_adjusted,transition_only,1,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,92,stable_enough,82,2,SNU,60,0.7317073170731707,multi_site_balanced,Eligible subjects remain distributed across multiple sites without a dominant-site warning.,FALSE,No merged site-dominance warning because eligible subjects remain distributed across multiple sites.,stable,Displayed without masking.,1,FALSE,0.8780487804878049,0.9253380151676952,0.9311363750187811,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,cumulative_transition_prop,0.09782608695652174,horizon_level
merged,sex,Female,merged__sex__Female,merged | Sex = Female,site_adjusted,transition_only,1,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,92,stable_enough,82,2,SNU,60,0.7317073170731707,multi_site_balanced,Eligible subjects remain distributed across multiple sites without a dominant-site warning.,FALSE,No merged site-dominance warning because eligible subjects remain distributed across multiple sites.,stable,Displayed without masking.,1,FALSE,0.8780487804878049,0.9253380151676952,0.9311363750187811,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,eligibility_fraction,0.8913043478260869,horizon_level
merged,sex,Female,merged__sex__Female,merged | Sex = Female,site_adjusted,transition_only,1,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,92,stable_enough,82,2,SNU,60,0.7317073170731707,multi_site_balanced,Eligible subjects remain distributed across multiple sites without a dominant-site warning.,FALSE,No merged site-dominance warning because eligible subjects remain distributed across multiple sites.,stable,Displayed without masking.,1,FALSE,0.8780487804878049,0.9253380151676952,0.9311363750187811,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,eligible_n,82,horizon_level
merged,sex,Female,merged__sex__Female,merged | Sex = Female,site_adjusted,transition_only,1,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,92,stable_enough,82,2,SNU,60,0.7317073170731707,multi_site_balanced,Eligible subjects remain distributed across multiple sites without a dominant-site warning.,FALSE,No merged site-dominance warning because eligible subjects remain distributed across multiple sites.,stable,Displayed without masking.,1,FALSE,0.8780487804878049,0.9253380151676952,0.9311363750187811,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,observed_person_time_year,69.98494182067077,horizon_level
merged,sex,Female,merged__sex__Female,merged | Sex = Female,site_adjusted,transition_only,1,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,92,stable_enough,82,2,SNU,60,0.7317073170731707,multi_site_balanced,Eligible subjects remain distributed across multiple sites without a dominant-site warning.,FALSE,No merged site-dominance warning because eligible subjects remain distributed across multiple sites.,stable,Displayed without masking.,1,FALSE,0.8780487804878049,0.9253380151676952,0.9311363750187811,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,percentage_method,0.8780487804878049,horizon_level
merged,sex,Female,merged__sex__Female,merged | Sex = Female,site_adjusted,transition_only,1,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,92,stable_enough,82,2,SNU,60,0.7317073170731707,multi_site_balanced,Eligible subjects remain distributed across multiple sites without a dominant-site warning.,FALSE,No merged site-dominance warning because eligible subjects remain distributed across multiple sites.,stable,Displayed without masking.,1,FALSE,0.8780487804878049,0.9253380151676952,0.9311363750187811,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,risk_set_fraction,0.6956521739130435,horizon_level
merged,sex,Female,merged__sex__Female,merged | Sex = Female,site_adjusted,transition_only,1,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,92,stable_enough,82,2,SNU,60,0.7317073170731707,multi_site_balanced,Eligible subjects remain distributed across multiple sites without a dominant-site warning.,FALSE,No merged site-dominance warning because eligible subjects remain distributed across multiple sites.,stable,Displayed without masking.,1,FALSE,0.8780487804878049,0.9253380151676952,0.9311363750187811,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,risk_set_n,64,horizon_level
merged,sex,Female,merged__sex__Female,merged | Sex = Female,site_adjusted,transition_only,2,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,92,stable_enough,69,2,SNU,55,0.7971014492753623,multi_site_balanced,Eligible subjects remain distributed across multiple sites without a dominant-site warning.,FALSE,No merged site-dominance warning because eligible subjects remain distributed across multiple sites.,stable,Displayed without masking.,1,FALSE,0.782608695652174,0.8961005983792973,0.9066452400083327,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,CCI,0.8961005983792973,horizon_level
merged,sex,Female,merged__sex__Female,merged | Sex = Female,site_adjusted,transition_only,2,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,92,stable_enough,69,2,SNU,55,0.7971014492753623,multi_site_balanced,Eligible subjects remain distributed across multiple sites without a dominant-site warning.,FALSE,No merged site-dominance warning because eligible subjects remain distributed across multiple sites.,stable,Displayed without masking.,1,FALSE,0.782608695652174,0.8961005983792973,0.9066452400083327,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,SPT,0.9066452400083327,horizon_level
merged,sex,Female,merged__sex__Female,merged | Sex = Female,site_adjusted,transition_only,2,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,92,stable_enough,69,2,SNU,55,0.7971014492753623,multi_site_balanced,Eligible subjects remain distributed across multiple sites without a dominant-site warning.,FALSE,No merged site-dominance warning because eligible subjects remain distributed across multiple sites.,stable,Displayed without masking.,1,FALSE,0.782608695652174,0.8961005983792973,0.9066452400083327,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,cumulative_censoring_n,35,horizon_level
merged,sex,Female,merged__sex__Female,merged | Sex = Female,site_adjusted,transition_only,2,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,92,stable_enough,69,2,SNU,55,0.7971014492753623,multi_site_balanced,Eligible subjects remain distributed across multiple sites without a dominant-site warning.,FALSE,No merged site-dominance warning because eligible subjects remain distributed across multiple sites.,stable,Displayed without masking.,1,FALSE,0.782608695652174,0.8961005983792973,0.9066452400083327,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,cumulative_censoring_prop,0.3804347826086957,horizon_level
merged,sex,Female,merged__sex__Female,merged | Sex = Female,site_adjusted,transition_only,2,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,92,stable_enough,69,2,SNU,55,0.7971014492753623,multi_site_balanced,Eligible subjects remain distributed across multiple sites without a dominant-site warning.,FALSE,No merged site-dominance warning because eligible subjects remain distributed across multiple sites.,stable,Displayed without masking.,1,FALSE,0.782608695652174,0.8961005983792973,0.9066452400083327,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,cumulative_eventlike_n,14,horizon_level
merged,sex,Female,merged__sex__Female,merged | Sex = Female,site_adjusted,transition_only,2,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,92,stable_enough,69,2,SNU,55,0.7971014492753623,multi_site_balanced,Eligible subjects remain distributed across multiple sites without a dominant-site warning.,FALSE,No merged site-dominance warning because eligible subjects remain distributed across multiple sites.,stable,Displayed without masking.,1,FALSE,0.782608695652174,0.8961005983792973,0.9066452400083327,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,cumulative_eventlike_prop,0.15217391304347827,horizon_level
merged,sex,Female,merged__sex__Female,merged | Sex = Female,site_adjusted,transition_only,2,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,92,stable_enough,69,2,SNU,55,0.7971014492753623,multi_site_balanced,Eligible subjects remain distributed across multiple sites without a dominant-site warning.,FALSE,No merged site-dominance warning because eligible subjects remain distributed across multiple sites.,stable,Displayed without masking.,1,FALSE,0.782608695652174,0.8961005983792973,0.9066452400083327,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,cumulative_remission_n,5,horizon_level
merged,sex,Female,merged__sex__Female,merged | Sex = Female,site_adjusted,transition_only,2,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,92,stable_enough,69,2,SNU,55,0.7971014492753623,multi_site_balanced,Eligible subjects remain distributed across multiple sites without a dominant-site warning.,FALSE,No merged site-dominance warning because eligible subjects remain distributed across multiple sites.,stable,Displayed without masking.,1,FALSE,0.782608695652174,0.8961005983792973,0.9066452400083327,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,cumulative_remission_prop,0.05434782608695652,horizon_level
merged,sex,Female,merged__sex__Female,merged | Sex = Female,site_adjusted,transition_only,2,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,92,stable_enough,69,2,SNU,55,0.7971014492753623,multi_site_balanced,Eligible subjects remain distributed across multiple sites without a dominant-site warning.,FALSE,No merged site-dominance warning because eligible subjects remain distributed across multiple sites.,stable,Displayed without masking.,1,FALSE,0.782608695652174,0.8961005983792973,0.9066452400083327,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,cumulative_right_censoring_n,30,horizon_level
merged,sex,Female,merged__sex__Female,merged | Sex = Female,site_adjusted,transition_only,2,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,92,stable_enough,69,2,SNU,55,0.7971014492753623,multi_site_balanced,Eligible subjects remain distributed across multiple sites without a dominant-site warning.,FALSE,No merged site-dominance warning because eligible subjects remain distributed across multiple sites.,stable,Displayed without masking.,1,FALSE,0.782608695652174,0.8961005983792973,0.9066452400083327,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,cumulative_right_censoring_prop,0.32608695652173914,horizon_level
merged,sex,Female,merged__sex__Female,merged | Sex = Female,site_adjusted,transition_only,2,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,92,stable_enough,69,2,SNU,55,0.7971014492753623,multi_site_balanced,Eligible subjects remain distributed across multiple sites without a dominant-site warning.,FALSE,No merged site-dominance warning because eligible subjects remain distributed across multiple sites.,stable,Displayed without masking.,1,FALSE,0.782608695652174,0.8961005983792973,0.9066452400083327,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,cumulative_transition_n,14,horizon_level
merged,sex,Female,merged__sex__Female,merged | Sex = Female,site_adjusted,transition_only,2,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,92,stable_enough,69,2,SNU,55,0.7971014492753623,multi_site_balanced,Eligible subjects remain distributed across multiple sites without a dominant-site warning.,FALSE,No merged site-dominance warning because eligible subjects remain distributed across multiple sites.,stable,Displayed without masking.,1,FALSE,0.782608695652174,0.8961005983792973,0.9066452400083327,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,cumulative_transition_prop,0.15217391304347827,horizon_level
merged,sex,Female,merged__sex__Female,merged | Sex = Female,site_adjusted,transition_only,2,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,92,stable_enough,69,2,SNU,55,0.7971014492753623,multi_site_balanced,Eligible subjects remain distributed across multiple sites without a dominant-site warning.,FALSE,No merged site-dominance warning because eligible subjects remain distributed across multiple sites.,stable,Displayed without masking.,1,FALSE,0.782608695652174,0.8961005983792973,0.9066452400083327,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,eligibility_fraction,0.75,horizon_level
merged,sex,Female,merged__sex__Female,merged | Sex = Female,site_adjusted,transition_only,2,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,92,stable_enough,69,2,SNU,55,0.7971014492753623,multi_site_balanced,Eligible subjects remain distributed across multiple sites without a dominant-site warning.,FALSE,No merged site-dominance warning because eligible subjects remain distributed across multiple sites.,stable,Displayed without masking.,1,FALSE,0.782608695652174,0.8961005983792973,0.9066452400083327,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,eligible_n,69,horizon_level
merged,sex,Female,merged__sex__Female,merged | Sex = Female,site_adjusted,transition_only,2,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,92,stable_enough,69,2,SNU,55,0.7971014492753623,multi_site_balanced,Eligible subjects remain distributed across multiple sites without a dominant-site warning.,FALSE,No merged site-dominance warning because eligible subjects remain distributed across multiple sites.,stable,Displayed without masking.,1,FALSE,0.782608695652174,0.8961005983792973,0.9066452400083327,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,observed_person_time_year,111.11156741957562,horizon_level
merged,sex,Female,merged__sex__Female,merged | Sex = Female,site_adjusted,transition_only,2,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,92,stable_enough,69,2,SNU,55,0.7971014492753623,multi_site_balanced,Eligible subjects remain distributed across multiple sites without a dominant-site warning.,FALSE,No merged site-dominance warning because eligible subjects remain distributed across multiple sites.,stable,Displayed without masking.,1,FALSE,0.782608695652174,0.8961005983792973,0.9066452400083327,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,percentage_method,0.782608695652174,horizon_level
merged,sex,Female,merged__sex__Female,merged | Sex = Female,site_adjusted,transition_only,2,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,92,stable_enough,69,2,SNU,55,0.7971014492753623,multi_site_balanced,Eligible subjects remain distributed across multiple sites without a dominant-site warning.,FALSE,No merged site-dominance warning because eligible subjects remain distributed across multiple sites.,stable,Displayed without masking.,1,FALSE,0.782608695652174,0.8961005983792973,0.9066452400083327,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,risk_set_fraction,0.4673913043478261,horizon_level
merged,sex,Female,merged__sex__Female,merged | Sex = Female,site_adjusted,transition_only,2,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,92,stable_enough,69,2,SNU,55,0.7971014492753623,multi_site_balanced,Eligible subjects remain distributed across multiple sites without a dominant-site warning.,FALSE,No merged site-dominance warning because eligible subjects remain distributed across multiple sites.,stable,Displayed without masking.,1,FALSE,0.782608695652174,0.8961005983792973,0.9066452400083327,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,risk_set_n,43,horizon_level
merged,sex,Female,merged__sex__Female,merged | Sex = Female,site_adjusted,transition_only,3,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,92,stable_enough,57,2,SNU,53,0.9298245614035088,single_site_dominant,Eligible subjects are dominated by one site (>= 80% of the eligible set).,TRUE,"Merged site-dominance warning retained because one site dominates the eligible set at a late, non-primary-supported horizon.",stable,Displayed without masking.,1,FALSE,0.7719298245614035,0.8627851993023966,0.8778093991538279,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,CCI,0.8627851993023966,horizon_level
merged,sex,Female,merged__sex__Female,merged | Sex = Female,site_adjusted,transition_only,3,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,92,stable_enough,57,2,SNU,53,0.9298245614035088,single_site_dominant,Eligible subjects are dominated by one site (>= 80% of the eligible set).,TRUE,"Merged site-dominance warning retained because one site dominates the eligible set at a late, non-primary-supported horizon.",stable,Displayed without masking.,1,FALSE,0.7719298245614035,0.8627851993023966,0.8778093991538279,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,SPT,0.8778093991538279,horizon_level
merged,sex,Female,merged__sex__Female,merged | Sex = Female,site_adjusted,transition_only,3,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,92,stable_enough,57,2,SNU,53,0.9298245614035088,single_site_dominant,Eligible subjects are dominated by one site (>= 80% of the eligible set).,TRUE,"Merged site-dominance warning retained because one site dominates the eligible set at a late, non-primary-supported horizon.",stable,Displayed without masking.,1,FALSE,0.7719298245614035,0.8627851993023966,0.8778093991538279,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,cumulative_censoring_n,42,horizon_level
merged,sex,Female,merged__sex__Female,merged | Sex = Female,site_adjusted,transition_only,3,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,92,stable_enough,57,2,SNU,53,0.9298245614035088,single_site_dominant,Eligible subjects are dominated by one site (>= 80% of the eligible set).,TRUE,"Merged site-dominance warning retained because one site dominates the eligible set at a late, non-primary-supported horizon.",stable,Displayed without masking.,1,FALSE,0.7719298245614035,0.8627851993023966,0.8778093991538279,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,cumulative_censoring_prop,0.45652173913043476,horizon_level
merged,sex,Female,merged__sex__Female,merged | Sex = Female,site_adjusted,transition_only,3,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,92,stable_enough,57,2,SNU,53,0.9298245614035088,single_site_dominant,Eligible subjects are dominated by one site (>= 80% of the eligible set).,TRUE,"Merged site-dominance warning retained because one site dominates the eligible set at a late, non-primary-supported horizon.",stable,Displayed without masking.,1,FALSE,0.7719298245614035,0.8627851993023966,0.8778093991538279,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,cumulative_eventlike_n,15,horizon_level
merged,sex,Female,merged__sex__Female,merged | Sex = Female,site_adjusted,transition_only,3,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,92,stable_enough,57,2,SNU,53,0.9298245614035088,single_site_dominant,Eligible subjects are dominated by one site (>= 80% of the eligible set).,TRUE,"Merged site-dominance warning retained because one site dominates the eligible set at a late, non-primary-supported horizon.",stable,Displayed without masking.,1,FALSE,0.7719298245614035,0.8627851993023966,0.8778093991538279,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,cumulative_eventlike_prop,0.16304347826086957,horizon_level
merged,sex,Female,merged__sex__Female,merged | Sex = Female,site_adjusted,transition_only,3,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,92,stable_enough,57,2,SNU,53,0.9298245614035088,single_site_dominant,Eligible subjects are dominated by one site (>= 80% of the eligible set).,TRUE,"Merged site-dominance warning retained because one site dominates the eligible set at a late, non-primary-supported horizon.",stable,Displayed without masking.,1,FALSE,0.7719298245614035,0.8627851993023966,0.8778093991538279,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,cumulative_remission_n,5,horizon_level
